created_at,source,original_text,polarity,subjectivity,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,place,hashtags_in_tweets,screen_name
2021-06-18 18:01:35+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",biocubafarma says phase   clinical trial results for #cuban #covid   #vaccines are due out in a few days  soberana    with and without booster  and abdala were tested in   k  volunteers in havana and eastern cuba   biocubafarma  finlayinstituto  cda dc  wola org  aperezriverol ,-0.1625,0.2375,55,30,arnaldo45172700,2045,3216,False,"#cuban, #cuban, #cuban","la habana, cuba","#cuban, #covid, #vaccines",@gailreedmedicc
2021-06-18 18:01:41+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           bsm deenanath hosp pvt pmc vaccines  covishield  min age limit           dose  capacity           ,-0.75,1.0,0,0,puneupdater,88,0,False, , , , 
2021-06-18 18:01:41+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           bmcc deenanath hospital pvt vaccines  covishield  min age limit           dose  capacity          ,-0.75,1.0,0,0,puneupdater,88,0,False, , , , 
2021-06-18 18:01:41+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           poona hospital pmc p vaccines  covishield  min age limit        dose  capacity      dose  capaci  ,-0.75,1.0,0,0,puneupdater,88,0,False, , , , 
2021-06-18 18:01:41+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           district hospital aundh vaccines  covaxin  min age limit           dose  capacity     dose  capa  ,-0.75,1.0,0,0,puneupdater,88,0,False, , , , 
2021-06-18 18:02:19+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",as per reports  #israel prime minister  #pm  #naftalibennett said that israel will provide million #covid   #vaccine doses to #palestine  an agreement was signed by the newly elected government for sending the vaccines  ,0.1363636363636363,0.4545454545454545,5,1,rabiiik527,468,381,False,"#israel, #israel, #israel, #israel, #israel", ,"#israel, #pm, #naftalibennett, #covid, #vaccine, #palestine",@mojo story
2021-06-18 18:02:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",   june      latest number of #covid   statistics in south africa #coronavirussa                              ,0.5,0.9,0,0,healthza,304613,1373,False,"#covid19, #covid19",south africa,"#covid, #coronavirussa", 
2021-06-18 18:02:23+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",as of june   th  t amp t has administered         doses of a who approved #covid   vaccine  the country has approximately     of available stock remaining   in tobago  that number is lower at      june   th  with       sinopharm doses arriving on monday    ,0.0,0.5,49,19,mrgeepgeep,267,357,False,#covid19,purgatory,#covid,@kalain hosein
2021-06-18 18:02:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>", africa is in the midst of a full blown third wave    moetitshidi said   the sobering trajectory of surging cases should draw everyone to urgent action     we ve seen  in india and elsewhere  how quickly covid    can rebound and overwhelm health systems  ,0.1444444444444444,0.1999999999999999,264,239,carissa_moore,125,207,False, , , ,"@telegraph global health security, @telegraph global health security"
2021-06-18 18:02:26+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",rt  billius    precisely  time to stop compromising health safety  ,0.4,0.8,39,6,sandyhi2244,350,612,False, , , ,@🇨🇦 bill comeau crush the curve 📉
2021-06-18 18:02:26+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",i m pleased to welcome the #wecandothis bus to atlanta today  remember  there are   easy ways to find a #covid   vaccine near you      search     text your zip code to            call                ,0.5083333333333333,0.7833333333333333,693,223,readingcep,167,758,False,"#wecandothis, #wecandothis","fresno, ca","#wecandothis, #covid","@rochelle walensky, md, mph"
2021-06-18 18:02:28+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>", aipac will aipac tell the world that israel has sold expired vaccines to palestinians  which could have been disastrous to palestinians  making the covid   crisis far worse  leading to more palestinian deaths  #thisisisrael  ,-0.125,0.725,9,11,cfx82073592,401,2200,False, ,time lord,#thisisisrael,"@refaat🇵🇸, @refaat🇵🇸"
2021-06-18 18:02:28+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>", watch  how do vaccines work in our bodies  and how do they protect us  #covid   #vaccinatetosavesouthafrica  ,0.0,0.0,6,6,herohatta,129,2220,False,"#covid19, #covid19", ,"#covid, #vaccinatetosavesouthafrica",@south african government
2021-06-18 18:02:38+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",rt  healthza     june      latest number of #covid   statistics in south africa #coronavirussa                              ,0.5,0.9,1,1,leannewilkinssa,28,102,False,"#covid19, #covid19", ,"#covid, #coronavirussa",@department of health
2021-06-18 18:02:39+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",      people are free to believe that #covid   is a hoax  and to argue that vaccines are a plot   but there is no constitutional right to put other people s health at risk  as such  there are places where you should not work unless you are vaccinated    ,0.1401785714285714,0.5526785714285715,179,36,elxe_gax7,252,235,False,#covid19,canada 🇨🇦- xenaverse - ,#covid,@nathan stall
2021-06-18 18:02:43+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>", can i be fired if i don t get vaccinated      can i ask my employee to get vaccinated     these were some question  ,0.0,0.0,0,0,joannachiu,48404,10696,False, ,"vancouver, british columbia", , 
2021-06-18 18:02:46+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",#vaccines nepal #covid   #vaccinequity please   nepal in desperate need of covid    vaccines  health official warns  ,-0.6,1.0,0,0,majdowney,38,93,False,"#vaccines4nepal, #vaccines4nepal, #vaccines4nepal", ,"#vaccines, #covid, #vaccinequity", 
2021-06-18 18:02:48+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">twitter for ipad</a>",rt  amitaryamd  list of vaccines which don t work against #covid   variants after   doses                  please   go and get vaccinated   ,0.0,0.0,352,97,loisrobb1,1151,1140,False,#covid19,"calgary, alberta canada",#covid,@dr. amit arya
2021-06-18 18:02:49+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",covid    vaccines have been deemed safe for #ibd patients according to a recent study by  ibdcedarssinai published  ,0.25,0.375,0,0,myamphealth,371,193,False,#ibd,"london, england",#ibd,@ibd at cedars-sinai
2021-06-18 18:02:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",we are dying  ugandans need the world to stand with them  we need oxygen  ppes  #covid   vaccines and money to pay our over stretched health workers  world  we need each other    oxygen failure kills    covid patients at mulago   via  dailymonitor,-0.2364583333333333,0.3375,859,487,ohhdee__,621,723,False,#covid19,"miami, fl",#covid,@winnie byanyima
2021-06-18 18:02:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>", africa is in the midst of a full blown third wave    moetitshidi said   the sobering trajectory of surging cases should draw everyone to urgent action     we ve seen  in india and elsewhere  how quickly covid    can rebound and overwhelm health systems  ,0.1444444444444444,0.1999999999999999,264,240,demikode99,118,420,False, , , ,"@telegraph global health security, @telegraph global health security"
2021-06-18 18:02:57+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",dr moeti is head of who in africa  and one of the best public health experts and leaders i know  hers is a desperate request for vaccines to africa  we plead with germany and the uk to lift patent restrictions and urgently transfer technology to enable production in africa  ,0.1333333333333333,0.4555555555555555,219,98,fszesnat,256,564,False, ,suffolk, ,@anthony costello
2021-06-18 18:03:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",i m pleased to welcome the #wecandothis bus to atlanta today  remember  there are   easy ways to find a #covid   vaccine near you      search     text your zip code to            call                ,0.5083333333333333,0.7833333333333333,694,224,bonnie_bear4,64,406,False,"#wecandothis, #wecandothis","salt lake city, ut","#wecandothis, #covid","@rochelle walensky, md, mph"
2021-06-18 18:03:08+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",covid   vaccines reach the remotest places of jammu  amp  kashmir s gujjars  bakarwals community    healthcare staff   bjp india and  rssorg karyakartas travel long distances in terrains to take forward the #vaccinationdrive  ,-0.05,0.4,70,49,anuradh19217430,559,772,False, ,india,#vaccinationdrive,@n ramchander rao
2021-06-18 18:03:13+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",#healthcare systems nationwide are taking action to be more diverse  inclusive and #equitable   however   employee vaccination mandates of the #covid   #vaccines are literally #inequitable  healthcare    clinical trials do not adequately represent #minorities or all #genders,0.1861111111111111,0.3111111111111111,0,1,conservativemo3,261,708,False,"#healthcare, #healthcare","indianapolis, in","#healthcare, #equitable, #covid, #vaccines, #inequitable, #minorities, #genders",@onehorsepony
2021-06-18 18:03:25+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">twitter for ipad</a>",please do your research first if you read or see something about vaccines or #covid   that sounds unusual   spreading disinfo means people won t get vaccinated out of fear   that will lead to more deaths   america s frontline doctors  not to be trusted    ,0.3166666666666666,0.611111111111111,12,8,tizzywoman,42704,26651,False,#covid19,geeks persist headquarters ,#covid,@🌪dr.clare md ❤️🧡💛💚💙💜
2021-06-18 18:03:25+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",excited to be racing at  roadamerica this weekend  come on another drive with me to #vaccinequity  amp  #gogiveone to get vaccines to everyone  everywhere  let s help vaccinate the world against #covid     indycar  whofoundation  who ,0.375,0.75,390,21,alreidy,2949,1339,False,"#vaccinequity, #vaccinequity","seattle, wa","#vaccinequity, #gogiveone, #covid","@romain grosjean, @romain grosjean"
2021-06-18 18:03:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>", in africa  #covid   cases have increased by     just in the past week  amp  deaths have increased by        we expect things to only get worse   less than    of africa s population has been vaccinated  vaccines donated next year will be far too late       drtedros  who #vaccinequity ,-0.1452380952380952,0.5023809523809525,27,27,pjotrowicz,6353,2978,False,#covid19,jestem nomadą,"#covid, #vaccinequity",@global health strategies
2021-06-18 18:03:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>", aipac will aipac tell the world that israel has sold expired vaccines to palestinians  which could have been disastrous to palestinians  making the covid   crisis far worse  leading to more palestinian deaths  #thisisisrael  ,-0.125,0.725,9,12,dima__abisaab,128,172,False, ,"new york, ny",#thisisisrael,"@refaat🇵🇸, @refaat🇵🇸"
2021-06-18 18:03:34+00:00,"<a href=""http://www.tweetings.net"" rel=""nofollow"">tweetings for android</a>",so far  us citizens have had the choice of rna based vaccines  the novavax vaccine uses an entirely different technology  #covid   ,0.05,0.8,13,10,deancorda,354,854,False, , ,#covid,@ars technica
2021-06-18 18:03:35+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",rt  wef  study  most people support sharing vaccines with other countries  #covid   #vaccines ,0.1875,0.4375,33,17,harshpatel510,4587,778,False,"#covid19, #covid19",india,"#covid, #vaccines",@world economic forum
2021-06-18 18:03:36+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",all uk adults are now eligible for their #covid   vaccine    the vaccines are safe  and effective at preventing you from getting ill from covid   even the #delta variant     dromonimohi explains more   #teamhalo #vaccineswork ,0.275,0.7,0,1,ruokanny,4532,1639,False,#covid19,"london, england","#covid, #delta, #teamhalo, #vaccineswork",@team halo
